"x"
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.000184657250148452
0.000185785647053252
0
0
0.000189979001835038
0.000191400635908619
0.000192565631397073
0.000194176536376528
0
0
0.000198474639880104
0.000200281773338179
0.000201834976695972
0.000203530368873509
0.000410075995964984
0.00041338759886997
0.000208107338740758
0.000209957651694226
0.000211737107063302
0.000213839565316011
0.000431412305826964
0.000435437500825486
0.000438916338039066
0.000442327749745013
0.000445552844765738
0.000451389696931056
0.000456314194259659
0.00046080417596254
0
0
0.000236648268814916
0.00023923897168243
0.000483210741554907
0.000487780540073084
0
0
0.000249608160789059
0.000251828350551537
0
0
0
0
0
0
0
0
0
0
0.000275679793377896
0.000278520879004228
0
0
0
0
0.000289055850007413
0.00029267810465069
0.000295732288040978
0.000298516689805656
0.000300763566628417
0.00030338089318698
0.000305740177567715
0.000308131760210544
0.00062031482725519
0.000626029313316909
0.000631480037068808
0.000637542986758112
0.00128666743502795
0.00130303216871996
0.000658811101140893
0.000667388647117084
0
0
0.000688601262847699
0.00069705843628285
0.00105775747671336
0.00106957418232726
0.0010806878615008
0.00109250102443661
0.00110183651104724
0.00111475742164659
0.000750946086004192
0.000758840750824608
0.000382684465800621
0.000385718681868645
0
0
0.00118771567493981
0.00120686313834888
0.00122273589244653
0.00123796770537764
0.000416698968679657
0.000423398268790995
0.00128935209394627
0.00131303076996747
0.00133270681408822
0.00135067053407704
0.00091025207761633
0.000922243838023543
0.00139909294974388
0.00141876977791215
0.00191579674409266
0.00194149821404398
0.00147239966431088
0.0014908316512725
0.00150670166512466
0.00152914591736664
0.000514606186885945
0.000521790442283905
0.00158504103176571
0.00161679360403125
0.00164266832306685
0.00166696459958055
0.00112399188609291
0.00114050041520024
0.00173233324537134
0.00175263894067486
0.00177007777603858
0.00179168953953675
0.0018102900562352
0.00183990876908259
0.000619963265750131
0.000630218976103686
0.00127657533249215
0.0012985722362687
0.00197505159627828
0.00200540376297292
0.00135483435501571
0.00137700739997114
0.00348936669899205
0.00356415373827422
0.00362994927306155
0.00371082942321253
0.00302139467392201
0.00308768049913787
0.00393182283458432
0.00401178283055874
0.00326538222359922
0.00337867963821802
0.00347514425063498
0.00354102125093679
0.00449804018274674
0.00461129440063662
0.00377321836159922
0.00387518725186545
0.00296840581795091
0.00305332319178317
0.004160976456898
0.00429055685138857
0.00330702998829374
0.00339660867566483
0.00231197680333317
0.0023713642896723
0.00606555233399247
0.00624589671568268
0.00384245128835492
0.0039927151746583
0.00137100539772658
0.00141191224703188
0.00434701174339905
0.00454243625684977
0.00472425076628807
0.00490997030514415
0.00506561662567664
0.00528402708853282
0.00363673384250471
0.00376383032954142
0.00583774934981662
0.00617735794982185
0
0
0.00947251351830736
0.00993809514555866
0.0051463670648213
0.00542196965184533
0.0114014805124791
0.0121358062920937
0.0128086155655611
0.0138873094907652
0.007441369985005
0.00785323336129201
0.0165217334320903
0.0190361790048477
0.00536481996524252
0.0060242622819151
0.00669793465519319
0.00752739520680207
0.0253860328500488
0.0309332147379774
0.0526851399070752
0.0706433324409275
0.0732515400289578
0.244386361832345
